year,month,day,date,temp_mean_lugano,temp_mean_comprovasco,temp_mean_simano,temp_max_lugano,temp_min_lugano
2013,9,25,25/09/13,18.9,15.4,7.5,21.3,17
2013,9,26,26/09/13,19.1,15.7,6.8,23.2,15.6
2013,9,27,27/09/13,19.6,16,7.5,23,15.6
2013,9,28,28/09/13,20.2,17.3,7.2,22.9,18
2013,9,29,29/09/13,16.4,14.8,3.2,18.4,15.1
2013,9,30,30/09/13,15.4,14.4,3,16.4,14.2
2013,10,1,01/10/13,15.5,14,3.3,17.6,13.5
2013,10,2,02/10/13,16.2,13.8,-,17.6,14.9
2013,10,3,03/10/13,14.5,12.1,3.2,16.5,13.1
2013,10,4,04/10/13,13.7,11.3,6.8,14.9,12.8
2013,10,5,05/10/13,13.5,11.5,2.5,15.5,11.3
2013,10,6,06/10/13,14.4,11.8,2.7,16.3,12.9
2013,10,7,07/10/13,15.2,13.9,3.5,18.4,13.5
2013,10,8,08/10/13,15.4,13.9,3,17.8,13.6
2013,10,9,09/10/13,16,13.4,2.5,18.1,13.4
2013,10,10,10/10/13,12.9,9.7,-3.3,16.7,5.5
2013,10,11,11/10/13,10.8,6.8,-7.4,15.4,6.5
2013,10,12,12/10/13,9.1,4.5,-6.2,12.3,6.1
2013,10,13,13/10/13,10,7,-3.4,11.3,8.5
2013,10,14,14/10/13,11.7,9,-1.5,13.2,10.2
2013,10,15,15/10/13,11.8,9.8,-1.7,14.9,9
2013,10,16,16/10/13,13.8,11.5,-0.5,20.7,9.3
2013,10,17,17/10/13,13.1,11.5,1.8,18.9,9.5
2013,10,18,18/10/13,12.4,9.7,4.3,18.2,7.7
2013,10,19,19/10/13,12.9,9.6,2.6,17,9.1
2013,10,20,20/10/13,13.4,10.3,0.9,14.5,12.6
2013,10,21,21/10/13,13.8,11,2.3,15.7,11.3
2013,10,22,22/10/13,14.2,11.6,3.6,15,13.4
2013,10,23,23/10/13,15.4,13.3,3.4,18,14.4
2013,10,24,24/10/13,15.1,13.3,2.2,16.3,14.2
2013,10,25,25/10/13,14.9,14.2,2,17,12.8
2013,10,26,26/10/13,15.2,13,6.4,18.6,13.3
2013,10,27,27/10/13,14.7,12.7,2.9,15.5,14
2013,10,28,28/10/13,15.2,12.5,1.7,17.9,13.9
2013,10,29,29/10/13,15.2,12.6,1.5,16.6,13.9
2013,10,30,30/10/13,14.5,12,-0.4,17.5,12.5
2013,10,31,31/10/13,12.6,10.4,0.1,14.8,10.3
2013,11,1,01/11/13,12.2,10.8,-0.2,15.3,8.8
2013,11,2,02/11/13,13.1,10.2,-0.6,15.2,11.5
2013,11,3,03/11/13,13,9.3,-2.9,16.6,8.7
2013,11,4,04/11/13,9.4,6.4,-4.3,11.6,7.5
2013,11,5,05/11/13,10.3,8.7,-4,15.5,6.3
2013,11,6,06/11/13,12.2,7.8,-0.3,16.1,9.3
2013,11,7,07/11/13,12.1,9.2,4.4,16.8,7.4
2013,11,8,08/11/13,13.1,9.9,-0.4,14,11.9
2013,11,9,09/11/13,12.6,10,-3.2,16.2,9.5
2013,11,10,10/11/13,9.6,5.6,-7,11.9,6.6
2013,11,11,11/11/13,12.3,8.5,-7.1,16.5,7.7
2013,11,12,12/11/13,8.9,6.3,1.1,13.8,5.2
2013,11,13,13/11/13,9.9,8.8,1,13.9,5.9
2013,11,14,14/11/13,10.2,8.3,-4.1,11.9,7.5
2013,11,15,15/11/13,6.8,4.8,-4.7,9.4,5.1
2013,11,16,16/11/13,9.3,7,-0.6,13.9,5.4
2013,11,17,17/11/13,10.5,8,-0.5,12.4,8.6
2013,11,18,18/11/13,9.2,6.6,-3.3,10,8.7
2013,11,19,19/11/13,9.2,6.4,-3.4,10.1,8.2
2013,11,20,20/11/13,8.7,6,-5.6,11,6.4
2013,11,21,21/11/13,4.9,2.8,-9.8,6.6,2.8
2013,11,22,22/11/13,3.7,0.4,-11,6.3,2.3
2013,11,23,23/11/13,5.4,6.4,-8.2,8.6,2.8
2013,11,24,24/11/13,8,8.2,-8.1,13,3.6
2013,11,25,25/11/13,9.1,5.4,-13.1,11.2,5.7
2013,11,26,26/11/13,6.6,2.9,-14.9,9.3,3.9
2013,11,27,27/11/13,3.2,-0.3,-10.9,7,0.4
2013,11,28,28/11/13,2.5,-0.4,-4.9,7.1,-0.7
2013,11,29,29/11/13,3,0.7,-2.4,8.1,-0.6
2013,11,30,30/11/13,3.2,0.1,-8.5,4.3,1
2013,12,1,01/12/13,2.7,-0.3,-3.6,7.7,-0.3
2013,12,2,02/12/13,3.1,1.2,1.8,8.7,-0.3
2013,12,3,03/12/13,3.3,1.8,3.7,8.1,0.1
2013,12,4,04/12/13,4.1,4.6,1.6,8.9,0.7
2013,12,5,05/12/13,5.6,6.5,-2.1,10.7,2.3
2013,12,6,06/12/13,9.3,9.5,-7.3,17,2.2
2013,12,7,07/12/13,10.2,8.1,-7,16.3,3.9
2013,12,8,08/12/13,4.3,2.6,-3.7,8.7,1.3
2013,12,9,09/12/13,4.3,3.4,-0.5,8.1,1.2
2013,12,10,10/12/13,4.5,5.4,1,8.8,1.5
2013,12,11,11/12/13,4.4,3.4,1.2,9,0.9
2013,12,12,12/12/13,3.8,2.9,-,7.9,0.9
2013,12,13,13/12/13,4.3,4.2,-3,8.6,1.1
2013,12,14,14/12/13,5.2,5.2,-4.7,12.2,1.9
2013,12,15,15/12/13,5.9,3.7,-2.8,12.3,2.5
2013,12,16,16/12/13,4.1,4.2,1.7,8.3,1.1
2013,12,17,17/12/13,4.2,4.4,-1,8.6,1.3
2013,12,18,18/12/13,4.3,3.3,-3.8,8.4,2.1
2013,12,19,19/12/13,4,1.2,-7.1,5.5,2.3
2013,12,20,20/12/13,3.7,1.1,-5.8,5.6,1.6
2013,12,21,21/12/13,6.1,3.7,-4.4,7.1,5
2013,12,22,22/12/13,6.9,4.3,-4.8,7.4,6.3
2013,12,23,23/12/13,7.6,5.2,-5.4,8.4,7
2013,12,24,24/12/13,7.1,5.8,-5.8,8,6.6
2013,12,25,25/12/13,8.1,4,-5,10.7,6.5
2013,12,26,26/12/13,7.7,2.8,-7.3,12.2,4.7
2013,12,27,27/12/13,7.3,2.4,-6.2,11.3,4.1
2013,12,28,28/12/13,5.7,1.9,-6.4,7.1,4.1
2013,12,29,29/12/13,5,1.4,-9.3,7.5,2.9
2013,12,30,30/12/13,4.1,0,-10.5,7.6,1.8
2013,12,31,31/12/13,2.8,-0.5,-5.8,6.6,0.4
2014,1,1,01/01/14,2.4,-0.7,-6.8,6,-0.1
2014,1,2,02/01/14,2.1,-0.1,-7.6,3.7,0.3
2014,1,3,03/01/14,4.1,0.9,-6.1,5.8,2
2014,1,4,04/01/14,3.7,0.9,-5.4,5.2,1.4
2014,1,5,05/01/14,6.2,3,-6.8,10.9,3
2014,1,6,06/01/14,5.2,2.3,-3.5,8.3,2.6
2014,1,7,07/01/14,5.5,2.9,-0.6,8.3,3.2
2014,1,8,08/01/14,5.9,3,1.4,8.5,3.9
2014,1,9,09/01/14,6.1,3.2,1.5,8.1,3.4
2014,1,10,10/01/14,8.6,4.5,-2.6,12.1,6.9
2014,1,11,11/01/14,7.9,4.5,-1.4,9.3,5.9
2014,1,12,12/01/14,5.5,3.9,-0.8,8.4,2.9
2014,1,13,13/01/14,4,1.7,-4.9,7.1,1.8
2014,1,14,14/01/14,2.3,0.2,-8.4,4.4,0.9
2014,1,15,15/01/14,3.6,0.4,-7.7,8.1,0.8
2014,1,16,16/01/14,3.5,1,-8.4,5.5,0.8
2014,1,17,17/01/14,1.4,0.4,-6.9,3.1,0.1
2014,1,18,18/01/14,4,1.3,-6.1,5.1,2.6
2014,1,19,19/01/14,5,1.6,-4.8,5.8,3.9
2014,1,20,20/01/14,6.1,2.8,-5,7.7,5
2014,1,21,21/01/14,7.2,6.2,-7.5,14.9,4.1
2014,1,22,22/01/14,6.6,3,-7.4,11.3,4
2014,1,23,23/01/14,6.4,2.9,-8.7,8.2,4.7
2014,1,24,24/01/14,7.1,3.6,-12.5,10.7,3.2
2014,1,25,25/01/14,6.1,4.3,-8.4,10.7,2.3
2014,1,26,26/01/14,7.7,4.6,-10.3,12.3,2.9
2014,1,27,27/01/14,4.8,3,-11.5,7.1,1.8
2014,1,28,28/01/14,2.6,0.5,-13.2,5,0.6
2014,1,29,29/01/14,1.6,-1.2,-13.2,4.6,-0.7
2014,1,30,30/01/14,1.5,-0.4,-9.4,2.5,0.1
2014,1,31,31/01/14,3.1,0.9,-6.9,5.5,1.4
2014,2,1,01/02/14,4.8,1.7,-5.1,5.7,3.2
2014,2,2,02/02/14,5.7,2.2,-6.2,7.2,4
2014,2,3,03/02/14,6,2,-5.1,7,5.4
2014,2,4,04/02/14,5.8,1.6,-7.2,6.8,4.8
2014,2,5,05/02/14,4.3,1.9,-8.5,5.9,2
2014,2,6,06/02/14,4.2,1,-9.6,7.9,1.3
2014,2,7,07/02/14,3.8,0.6,-8,5.1,2.2
2014,2,8,08/02/14,3.4,0.3,-9,5.6,1.1
2014,2,9,09/02/14,6.1,2,-10,11.1,3.9
2014,2,10,10/02/14,2.6,-0.1,-9.4,4.9,1
2014,2,11,11/02/14,4.5,1.9,-8.3,8.8,1.5
2014,2,12,12/02/14,6.9,3,-9.4,14.4,1.8
2014,2,13,13/02/14,3.4,0.6,-9.2,5.9,1.6
2014,2,14,14/02/14,5.5,2.1,-8.4,10,1.5
2014,2,15,15/02/14,5.2,2.5,-7.6,7.1,3.3
2014,2,16,16/02/14,5.6,2.4,-5,6.6,4.9
2014,2,17,17/02/14,7.1,4.3,-5.1,9.3,5.4
2014,2,18,18/02/14,7.1,4.2,-6.3,10,4.3
2014,2,19,19/02/14,7,4.3,-5.6,8.8,6.1
2014,2,20,20/02/14,7.5,5.4,-6.8,11.2,4.5
2014,2,21,21/02/14,7.8,4.5,-6.6,11.9,4.8
2014,2,22,22/02/14,9.8,6.4,-9.9,14.1,5.8
2014,2,23,23/02/14,7.1,4.5,-7.5,12.6,3.1
2014,2,24,24/02/14,6.8,3.3,-8,11.7,3.3
2014,2,25,25/02/14,6.3,3.5,-8.9,9.7,2.6
2014,2,26,26/02/14,5.2,2,-8.2,6.6,3.5
2014,2,27,27/02/14,6,3.4,-8.9,8,3.6
2014,2,28,28/02/14,6,3.4,-9.6,7.6,3.5
2014,3,1,01/03/14,3.8,1.3,-8.2,7,0.6
2014,3,2,02/03/14,7.6,4.6,-6.5,12.6,3.7
2014,3,3,03/03/14,6.8,4,-7.7,7.9,5.3
2014,3,4,04/03/14,8.3,6.3,-9,14.2,5.1
2014,3,5,05/03/14,9.3,8,-8.5,16.7,3.6
2014,3,6,06/03/14,10.6,8,-5.5,17.4,6.7
2014,3,7,07/03/14,8.9,7.9,-3,15,4.3
2014,3,8,08/03/14,9.6,8.2,-,14,5.1
2014,3,9,09/03/14,9.6,7.6,-,15.5,5.2
2014,3,10,10/03/14,9.3,6.6,-,13.5,5.7
2014,3,11,11/03/14,9.1,6.9,1,13.3,5.4
2014,3,12,12/03/14,10,8,0.5,16.3,5.3
2014,3,13,13/03/14,10.9,9.1,1.7,17.1,6
2014,3,14,14/03/14,11.5,9.3,1.4,18.3,6.6
2014,3,15,15/03/14,13,12.7,-1.2,20,7.3
2014,3,16,16/03/14,16.8,16.3,-0.4,24.9,9.4
2014,3,17,17/03/14,15.2,13.7,2.3,22.6,9.8
2014,3,18,18/03/14,12.6,11.1,4,16.9,8.4
2014,3,19,19/03/14,16.6,13.2,-1.4,23.7,8.9
2014,3,20,20/03/14,12.8,11,-1.4,18.3,8.7
2014,3,21,21/03/14,12.6,11.2,-2.8,17.6,8.6
2014,3,22,22/03/14,10.4,8.2,-3.9,12.5,7.8
2014,3,23,23/03/14,8.1,5.8,-10,10.4,5.7
2014,3,24,24/03/14,10.2,6.1,-12.2,13.7,5.3
2014,3,25,25/03/14,7,3.7,-11,10,3.1
2014,3,26,26/03/14,6.9,4.7,-9.5,9.1,4.5
2014,3,27,27/03/14,8.9,6.4,-6.7,13.1,5.3
2014,3,28,28/03/14,10.8,7.9,-4.7,17.1,5.4
2014,3,29,29/03/14,11.8,9.6,-3.6,19,6.8
2014,3,30,30/03/14,12.7,10.7,-0.9,19,7.6
2014,3,31,31/03/14,13.4,11.3,1.8,19.5,8.3
2014,4,1,01/04/14,12.7,11.8,0.3,17.1,8.9
2014,4,2,02/04/14,12.5,10.8,-1.6,16.5,9
2014,4,3,03/04/14,11.8,10.7,-2.8,15.3,9.7
2014,4,4,04/04/14,12.5,12.6,-0.8,15.3,9.6
2014,4,5,05/04/14,13.8,13.9,-0.7,18.2,9.8
2014,4,6,06/04/14,14.7,14,0.7,21.5,9.9
2014,4,7,07/04/14,15.3,14.1,1.3,21.1,10.7
2014,4,8,08/04/14,14.4,12.8,-0.8,17.5,11.7
2014,4,9,09/04/14,17.4,13.6,-4.2,22.3,12.1
2014,4,10,10/04/14,15,13,-1.4,23.1,8.7
2014,4,11,11/04/14,15.1,13.5,1.1,18.4,11.4
2014,4,12,12/04/14,15.2,13,0.1,18.4,12.3
2014,4,13,13/04/14,15.3,14.1,-1.1,19.1,12.4
2014,4,14,14/04/14,16,13.7,-1.2,21.6,10.9
2014,4,15,15/04/14,14.7,10.5,-8.5,18.5,11.4
2014,4,16,16/04/14,12.4,9.9,-7.4,18.6,6.3
2014,4,17,17/04/14,11.8,9.1,-2,16.7,5.7
2014,4,18,18/04/14,11.1,9.1,-4.1,15.2,7.4
2014,4,19,19/04/14,8.1,6.9,-5.6,11.2,4.4
2014,4,20,20/04/14,11.6,10.8,-2.6,16.6,7.4
2014,4,21,21/04/14,10.3,8.7,-2.9,11.2,9.2
2014,4,22,22/04/14,13.1,10.7,-1.7,18.2,9.1
2014,4,23,23/04/14,14.4,12.8,1,21,9.4
2014,4,24,24/04/14,15.8,14.8,1.9,23.2,10.6
2014,4,25,25/04/14,16.2,13.7,0.9,22.1,12.3
2014,4,26,26/04/14,16.8,15.6,2.1,22.7,11.6
2014,4,27,27/04/14,11.4,9.3,-2.6,14.7,9.4
2014,4,28,28/04/14,10,8.8,-3.1,10.9,9
2014,4,29,29/04/14,13.6,12.8,-1,18.6,8
2014,4,30,30/04/14,12.2,11.3,-2,14.6,9.9
2014,5,1,01/05/14,12.8,11.4,-1.2,20.3,8.1
2014,5,2,02/05/14,11.3,10,-2.2,12.8,9.8
2014,5,3,03/05/14,15.6,13.5,-3.2,22.8,9.3
2014,5,4,04/05/14,16.3,13,-1.5,22.6,10.6
2014,5,5,05/05/14,14.9,12.4,1,19.6,9.3
2014,5,6,06/05/14,15.4,13.3,0.7,18.8,11.7
2014,5,7,07/05/14,13.9,11.4,-0.6,15.6,9.8
2014,5,8,08/05/14,14.6,12.8,0.7,20.1,8.2
2014,5,9,09/05/14,17.5,15.5,3.3,22.3,13.1
2014,5,10,10/05/14,17.6,16.1,3.5,22.5,12.8
2014,5,11,11/05/14,15.7,13.2,-0.2,18.6,12
2014,5,12,12/05/14,14.3,10.8,-4.3,19.2,9.4
2014,5,13,13/05/14,14.4,11.1,-5,20.1,8.9
2014,5,14,14/05/14,15.7,12.7,-5.8,21.3,10
2014,5,15,15/05/14,16.4,12.7,-5.9,20.7,12.7
2014,5,16,16/05/14,17.5,14.1,-3.1,23,13.4
2014,5,17,17/05/14,15.5,13.8,-1.1,21.1,9.9
2014,5,18,18/05/14,15.9,13.2,-0.3,21.8,10.4
2014,5,19,19/05/14,16.3,13.5,-1.7,19.9,12.3
2014,5,20,20/05/14,16.8,13.9,0.3,20.2,13.6
2014,5,21,21/05/14,18.6,15.8,1.9,23.2,13
2014,5,22,22/05/14,17.1,14,3,20.8,14.4
2014,5,23,23/05/14,18.7,15.5,1.7,23,14.8
2014,5,24,24/05/14,17.6,14.2,1,22.2,12.9
2014,5,25,25/05/14,17.9,15.2,1.8,23,12.9
2014,5,26,26/05/14,16.1,12.9,0.2,18.8,13.3
2014,5,27,27/05/14,15.6,13.1,0.1,20.3,11.7
2014,5,28,28/05/14,16.5,13.8,0.8,21.5,11.1
2014,5,29,29/05/14,17.5,15.9,1.1,22.4,12.4
2014,5,30,30/05/14,18.8,16.2,1.4,26.4,12.7
2014,5,31,31/05/14,17.8,14.2,1.3,20.4,14
2014,6,1,01/06/14,17.9,14.8,1.4,22.8,12.9
2014,6,2,02/06/14,16.9,13.9,0.6,21.4,12.5
2014,6,3,03/06/14,18,14.9,1.8,21.3,14.2
2014,6,4,04/06/14,15.6,12.6,0.5,18.3,13.3
2014,6,5,05/06/14,17.5,14.8,2.1,22.8,11.9
2014,6,6,06/06/14,19.5,16.6,4.2,24.5,13.7
2014,6,7,07/06/14,21.3,18.6,9.5,27.1,15.5
2014,6,8,08/06/14,23.4,20.6,12.5,30.1,17.5
2014,6,9,09/06/14,24.7,21.3,12,30.6,19
2014,6,10,10/06/14,24.6,19.9,11.2,30.3,19
2014,6,11,11/06/14,25.6,22.5,11.7,31.4,20.2
2014,6,12,12/06/14,24.8,20.1,10.6,31.2,18.2
2014,6,13,13/06/14,23.7,22.1,8.3,30.4,17.9
2014,6,14,14/06/14,21.3,21.4,5.4,27.2,17
2014,6,15,15/06/14,17.3,15.3,2.1,21.4,14.1
2014,6,16,16/06/14,18.6,17,2.9,23.5,13.9
2014,6,17,17/06/14,17.3,15.2,1.6,20.8,14.5
2014,6,18,18/06/14,18.4,15.8,1.7,23.8,14.6
2014,6,19,19/06/14,19.7,18,3.7,25.1,13.4
2014,6,20,20/06/14,22.2,20,3.7,28.1,15.5
2014,6,21,21/06/14,21.6,19.5,6.5,25.2,16.9
2014,6,22,22/06/14,22.3,19.2,7.4,26.6,17.8
2014,6,23,23/06/14,20.2,16.9,6.9,25.3,16.8
2014,6,24,24/06/14,20.6,17.1,6.5,25.8,15.7
2014,6,25,25/06/14,20.1,18.2,4.6,23.7,17.2
2014,6,26,26/06/14,19.4,17.5,4.5,22.6,15.4
2014,6,27,27/06/14,20.4,17.6,4.8,24.2,16.8
2014,6,28,28/06/14,18.6,17,4.6,22.8,16.3
2014,6,29,29/06/14,17.3,14.1,2.9,21.4,12.6
2014,6,30,30/06/14,19.8,16.4,1.4,26.3,12.3
2014,7,1,01/07/14,18.7,15.7,2.6,23.7,15.5
2014,7,2,02/07/14,16.9,14.3,3,19.3,14.8
2014,7,3,03/07/14,19.7,16.8,6.8,25.4,13.1
2014,7,4,04/07/14,18.6,16.7,5.5,21.6,16.3
2014,7,5,05/07/14,20.8,17.9,6.5,25.6,15.9
2014,7,6,06/07/14,21.9,18.2,6.8,26.5,17.9
2014,7,7,07/07/14,19,17,5.1,24.6,15.7
2014,7,8,08/07/14,16.2,13.7,0.9,17.7,13.4
2014,7,9,09/07/14,18,15.4,0.6,25.6,11.9
2014,7,10,10/07/14,18.6,16.4,1.6,23.6,13.6
2014,7,11,11/07/14,21.3,18.7,3.9,28.9,14
2014,7,12,12/07/14,19.5,17.1,4.9,23.7,15.6
2014,7,13,13/07/14,19.6,15.4,4.6,23.6,14.8
2014,7,14,14/07/14,20.9,17.7,5.7,25.2,16.4
2014,7,15,15/07/14,22.7,18.6,8,27.5,17.8
2014,7,16,16/07/14,23.4,19.7,9.5,28.3,18.3
2014,7,17,17/07/14,24,20.1,10.3,29.1,19
2014,7,18,18/07/14,24.7,21.1,11.1,29.2,20
2014,7,19,19/07/14,25.1,22.4,10.4,29.3,21.8
2014,7,20,20/07/14,22.3,19.4,7.2,24.3,19.3
2014,7,21,21/07/14,19.9,17.8,4.4,21.9,17.2
2014,7,22,22/07/14,21.4,19,6.8,24.6,18.6
2014,7,23,23/07/14,21.6,19.7,8,27.2,18.5
2014,7,24,24/07/14,20.8,18.2,5.5,23.7,17.5
2014,7,25,25/07/14,21.2,18.4,6.6,25.5,16.7
2014,7,26,26/07/14,18.8,16.5,4.2,22,16.7
2014,7,27,27/07/14,21.4,19.9,6.5,26.1,16.8
2014,7,28,28/07/14,20.3,17.9,6.5,26.6,17.6
2014,7,29,29/07/14,16.3,15.1,4.1,18.8,13.7
2014,7,30,30/07/14,17.4,17.3,5.8,20.3,13.7
2014,7,31,31/07/14,21.9,21.2,9,26.9,15.4
2014,8,1,01/08/14,20.9,18.9,7.8,23.2,18.3
2014,8,2,02/08/14,18.8,17.2,5.3,21.1,17.1
2014,8,3,03/08/14,18.3,16.3,4.9,22.5,15.3
2014,8,4,04/08/14,20.5,18.2,7.5,26.4,14.7
2014,8,5,05/08/14,22,19.7,6,26.4,15.8
2014,8,6,06/08/14,21,18,6.9,26.1,15.8
2014,8,7,07/08/14,21.9,18.5,7.3,27.1,17.2
2014,8,8,08/08/14,21.8,19,6.9,25,19.3
2014,8,9,09/08/14,22,18.9,7.6,25.6,19.5
2014,8,10,10/08/14,20.8,18,7.5,24.8,18
2014,8,11,11/08/14,21,18.7,8.1,24,19.8
2014,8,12,12/08/14,21.5,19.4,6.9,26.2,19.3
2014,8,13,13/08/14,18.4,15.6,4.9,20.2,15.3
2014,8,14,14/08/14,19.7,16.2,2.5,26.8,13.7
2014,8,15,15/08/14,18.7,15.3,2.7,22.6,14.6
2014,8,16,16/08/14,18.5,15.5,0.8,23.5,13.6
2014,8,17,17/08/14,17.9,15,2.8,23.1,12.5
2014,8,18,18/08/14,19,16.7,3.7,22.8,16.2
2014,8,19,19/08/14,18.4,17,4.6,20.9,16.3
2014,8,20,20/08/14,18.3,15.9,3.3,22.6,14.5
2014,8,21,21/08/14,18.5,15.4,2.7,23.7,12.8
2014,8,22,22/08/14,19.2,16.6,3.7,23.4,15.6
2014,8,23,23/08/14,18.5,16.3,3.1,22.3,14.7
2014,8,24,24/08/14,18.5,15.9,2.3,24.1,12.5
2014,8,25,25/08/14,16.3,13.7,2.6,18.2,14.3
2014,8,26,26/08/14,18.4,15.4,4.8,22.3,16
2014,8,27,27/08/14,21.3,18.2,4.9,29,15.5
2014,8,28,28/08/14,20.1,17.4,7.2,23.4,17
2014,8,29,29/08/14,21.4,17.7,7.8,25.1,18.1
2014,8,30,30/08/14,21.4,18.1,6.8,25.4,18.9
2014,8,31,31/08/14,20.4,16.3,4.8,23.2,17.8
2014,9,1,01/09/14,21.1,16.6,0.3,24.9,17.1
2014,9,2,02/09/14,20.2,16.7,1.9,25.9,15.4
2014,9,3,03/09/14,17.4,14.5,5.3,20.9,13
2014,9,4,04/09/14,18.7,16.2,7.1,21.9,15
2014,9,5,05/09/14,18.2,15.3,6.6,21.1,16.1
2014,9,6,06/09/14,19.8,16,7.1,25.1,15.3
2014,9,7,07/09/14,20.5,17.4,7.6,24.7,16.7
2014,9,8,08/09/14,21.8,17.7,7.9,25.8,19.1
2014,9,9,09/09/14,19.3,16.4,7.7,22.4,15.8
2014,9,10,10/09/14,18.8,15.8,5.5,23.3,15
2014,9,11,11/09/14,18.5,15.7,2.8,22.4,14
2014,9,12,12/09/14,18.5,15.3,0,24.6,12.9
2014,9,13,13/09/14,18.2,17,3.5,23.4,12.9
2014,9,14,14/09/14,18.1,14.8,5.9,22.8,13.7
2014,9,15,15/09/14,18.8,16.9,5.2,22.3,15.4
2014,9,16,16/09/14,19.1,16.3,4.4,22.2,17
2014,9,17,17/09/14,18.9,15.9,3.7,21.1,17
2014,9,18,18/09/14,16.9,14.2,3.6,18,15.2
2014,9,19,19/09/14,16.5,14.2,4.9,17.9,15.1
2014,9,20,20/09/14,18.9,16,5.8,22.2,16.3
2014,9,21,21/09/14,19.3,15.6,5.6,23.6,14.2
2014,9,22,22/09/14,19.9,16.4,0.6,25.9,14.6
2014,9,23,23/09/14,16,11.8,2.4,20.7,10.2
2014,9,24,24/09/14,14.7,11.5,0.1,18.7,10.1
2014,9,25,25/09/14,16,13.4,0.7,21.4,11.5
2014,9,26,26/09/14,15.4,11.7,5.4,20.4,11
2014,9,27,27/09/14,17.2,14.6,8,23.5,11.9
2014,9,28,28/09/14,18,14.4,5.9,21.6,13.9
2014,9,29,29/09/14,17.3,14.3,4.7,22.5,13
2014,9,30,30/09/14,17.3,14.4,4.8,20.1,15.1
2014,10,1,01/10/14,18.2,14.7,4.3,21.5,15.1
2014,10,2,02/10/14,17.5,13.9,5,22.6,13.4
2014,10,3,03/10/14,17.9,15.8,4.1,21.5,14.5
2014,10,4,04/10/14,17,15.2,2.9,19.6,14.9
2014,10,5,05/10/14,16.9,13.6,1.6,19.6,14.1
2014,10,6,06/10/14,15.4,12,-0.3,17.8,13.4
2014,10,7,07/10/14,13.9,11.2,1,14.8,13.4
2014,10,8,08/10/14,15,12.7,3.4,16.5,13.5
2014,10,9,09/10/14,16.5,14.6,3.5,18.6,14.6
2014,10,10,10/10/14,17.8,15.3,4.2,19.6,16.3
2014,10,11,11/10/14,16.7,13.6,3.5,18.5,15.1
2014,10,12,12/10/14,16.8,14.4,3.8,18.9,15.2
2014,10,13,13/10/14,17.6,13.1,3.2,20.2,15.8
2014,10,14,14/10/14,15.3,11.8,0.7,18.6,12.6
2014,10,15,15/10/14,15.8,13.1,2.2,18.6,13.6
2014,10,16,16/10/14,15.6,13.3,3.2,19.1,12.8
2014,10,17,17/10/14,16.7,13.9,5.5,20.5,13.8
2014,10,18,18/10/14,16.7,13.4,6.9,22,12.9
2014,10,19,19/10/14,17.6,15.2,8.9,22.3,14.5
2014,10,20,20/10/14,16.9,13.8,8.5,20.4,14
2014,10,21,21/10/14,17.4,13.9,3.2,20.5,14.1
2014,10,22,22/10/14,12.3,7.5,-8.9,15.1,9.8
2014,10,23,23/10/14,16.2,12.5,-4.2,19,11.8
2014,10,24,24/10/14,13.4,10.6,4.2,18.2,9.4
2014,10,25,25/10/14,12.4,9.2,2.1,15.2,9.1
2014,10,26,26/10/14,12.2,10,1.9,14.6,8.2
2014,10,27,27/10/14,11,9.8,3,13.6,7.6
2014,10,28,28/10/14,10.7,8.8,0.5,14.9,6.5
2014,10,29,29/10/14,10.8,6.7,0.8,13.6,8.1
2014,10,30,30/10/14,10.4,6.7,1.7,15.2,7
2014,10,31,31/10/14,10.8,8.4,4.1,16.5,6.8
2014,11,1,01/11/14,11.2,9.6,3.6,15.6,7.9
2014,11,2,02/11/14,11.5,9.8,1.6,16.7,7.9
2014,11,3,03/11/14,11.4,8.1,-2,14.5,8.7
2014,11,4,04/11/14,12.9,10.4,-1.8,17.2,11.5
2014,11,5,05/11/14,12.3,6.4,-1.5,16,10.6
2014,11,6,06/11/14,9.8,6.7,-2.7,11.1,7.8
2014,11,7,07/11/14,11.3,8.3,-0.7,14.6,8.4
2014,11,8,08/11/14,12,9.1,-0.8,15.6,8.7
2014,11,9,09/11/14,12.7,9.6,-1.7,14.8,11.6
2014,11,10,10/11/14,10.6,8,-1.2,12,9.9
2014,11,11,11/11/14,11.5,8.7,-0.6,12.7,10.3
2014,11,12,12/11/14,11.1,8.9,-0.6,12.6,9.6
2014,11,13,13/11/14,11.3,8.6,-1,14.7,9.3
2014,11,14,14/11/14,11.9,9.7,-1,13.8,9.7
2014,11,15,15/11/14,10.1,7.2,-1.7,12.8,7.1
2014,11,16,16/11/14,9.4,6.7,-4.1,12.9,7.5
2014,11,17,17/11/14,7.4,4.8,-5,9.4,5.9
2014,11,18,18/11/14,7.6,4.8,-6.3,11.4,4.8
2014,11,19,19/11/14,7.3,5.6,-6.1,12.3,4
2014,11,20,20/11/14,6.7,4.9,0.7,10.9,4.4
2014,11,21,21/11/14,6.8,5.5,2.6,11.1,3.9
2014,11,22,22/11/14,7.2,5.4,2.2,11.9,3.9
2014,11,23,23/11/14,8.2,6.9,4.5,12.1,4.7
2014,11,24,24/11/14,9.6,8.4,5.2,11.9,7.6
2014,11,25,25/11/14,10.6,9.2,1.2,12.3,8.5
2014,11,26,26/11/14,8.9,7.3,-0.5,10.4,7.8
2014,11,27,27/11/14,8.1,6.4,-2.2,8.7,7.2
